best_model_Graimondii.h5,Sitalica,0.5810,0.6399
best_model_Mesculenta.h5,Dcarota,0.9020,0.9020
best_model_Mpolymorpha.h5,Mesculenta,0.7111,0.7629
best_model_Cpapaya.h5,Othomaeum,0.6616,0.6998
best_model_Tcacao.h5,Cquinoa,0.8023,0.8121
best_model_Rcommunis.h5,Ptrichocarpa,0.8062,0.8867
best_model_Acomosus.h5,Mtruncatula,0.7851,0.8216
best_model_Mguttatus.h5,Czofingiensis,0.1382,0.1382
best_model_Dcarota.h5,Mpolymorpha,0.2461,0.3380
best_model_Mtruncatula.h5,Fvesca,0.7140,0.7570
best_model_Egrandis.h5,Othomaeum,0.7457,0.7558
best_model_Creinhardtii.h5,Mtruncatula,0.0055,0.0040
best_model_Lusitatissimum.h5,Fvesca,0.8155,0.9392
best_model_MspRCC299.h5,MpusillaCCMP1545,0.7362,0.7621
best_model_Dcarota.h5,Acomosus,0.6931,0.7388
best_model_Sbicolor.h5,Bdistachyon,0.8043,0.8540
best_model_MspRCC299.h5,Oeuropaea,0.3304,0.3304
best_model_Sitalica.h5,Graimondii,0.7761,0.8436
